"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.line1","Input.line2","Input.line3","Input.line4","Input.line5","Input.type","Answer.Is the limerick written by a human?.label","Approve","Reject"
"382GHPVPHS9R7481F1NSXVWO1F943X","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","33NF62TLXKKPT4XNUG7X83XVBIUJKM","A1J3NRLGFEIS5H","Submitted","Wed Dec 25 12:17:57 PST 2019","Wed Dec 25 12:24:14 PST 2019","Sat Dec 28 12:24:14 PST 2019","","","","377","0% (0/0)","0% (0/0)","0% (0/0)","There was a humble judge named Jose","Who welcomed a young man on his way.","He asked for our praise,","Our blessing and our gaze,","And we bowed down and shared our plea.","GENERATED","5 - It is written by a machine"
"382GHPVPHS9R7481F1NSXVWO1F943X","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","36W0OB37HXWORT1J6H7MJ55T2Z3HZ1","A30MP4LXV4MIFD","Submitted","Wed Dec 25 12:18:54 PST 2019","Wed Dec 25 12:24:28 PST 2019","Sat Dec 28 12:24:28 PST 2019","","","","334","0% (0/0)","0% (0/0)","0% (0/0)","There was a humble judge named Jose","Who welcomed a young man on his way.","He asked for our praise,","Our blessing and our gaze,","And we bowed down and shared our plea.","GENERATED","4"
"382GHPVPHS9R7481F1NSXVWO1F943X","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","37QW5D2ZRH4YX6EC8LJ8AZFRC1DS8S","A1PUHCEBSOWETV","Submitted","Wed Dec 25 12:18:33 PST 2019","Wed Dec 25 12:18:47 PST 2019","Sat Dec 28 12:18:47 PST 2019","","","","14","100% (1/1)","100% (1/1)","100% (1/1)","There was a humble judge named Jose","Who welcomed a young man on his way.","He asked for our praise,","Our blessing and our gaze,","And we bowed down and shared our plea.","GENERATED","2"
"382GHPVPHS9R7481F1NSXVWO1F943X","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3IHR8NYAM8J01DBI41P1YIUBNVAP42","A3JC5R5HMP1XSA","Submitted","Wed Dec 25 12:18:09 PST 2019","Wed Dec 25 12:30:26 PST 2019","Sat Dec 28 12:30:26 PST 2019","","","","737","0% (0/0)","0% (0/0)","0% (0/0)","There was a humble judge named Jose","Who welcomed a young man on his way.","He asked for our praise,","Our blessing and our gaze,","And we bowed down and shared our plea.","GENERATED","2"
"382GHPVPHS9R7481F1NSXVWO1F943X","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3RXCAC0YIS7V715LDLPRLLWOOQJ8GO","AKSJ3C5O3V9RB","Submitted","Wed Dec 25 12:17:21 PST 2019","Wed Dec 25 12:24:20 PST 2019","Sat Dec 28 12:24:20 PST 2019","","","","419","100% (5/5)","100% (5/5)","100% (5/5)","There was a humble judge named Jose","Who welcomed a young man on his way.","He asked for our praise,","Our blessing and our gaze,","And we bowed down and shared our plea.","GENERATED","4"
"3NZ1E5QA6ZJE6IGE8ZL8K60EP3HB50","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3EF8EXOTT2DNN3B1M61F3O1W2CUJ1J","A3P04JZJNOYILR","Submitted","Wed Dec 25 12:17:30 PST 2019","Wed Dec 25 12:20:18 PST 2019","Sat Dec 28 12:20:18 PST 2019","","","","168","100% (1/1)","100% (1/1)","0% (0/0)","There was a loud captain named Kip","Who traveled a great deal on his ship.","He came back from the fleet,","And he went to the street,","And he sat down and explained his trip.","GENERATED","1 - It is written by a human"
"3NZ1E5QA6ZJE6IGE8ZL8K60EP3HB50","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3FTOP5WARG6NGEQJQNXFPJIMXKOJ0G","AKSJ3C5O3V9RB","Submitted","Wed Dec 25 12:17:29 PST 2019","Wed Dec 25 12:41:43 PST 2019","Sat Dec 28 12:41:43 PST 2019","","","","1454","100% (5/5)","100% (5/5)","100% (5/5)","There was a loud captain named Kip","Who traveled a great deal on his ship.","He came back from the fleet,","And he went to the street,","And he sat down and explained his trip.","GENERATED","1 - It is written by a human"
"3NZ1E5QA6ZJE6IGE8ZL8K60EP3HB50","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3HL8HNGX46JP76S07TPN3WRN7H19FF","A1J3NRLGFEIS5H","Submitted","Wed Dec 25 12:18:09 PST 2019","Wed Dec 25 12:26:22 PST 2019","Sat Dec 28 12:26:22 PST 2019","","","","493","0% (0/0)","0% (0/0)","0% (0/0)","There was a loud captain named Kip","Who traveled a great deal on his ship.","He came back from the fleet,","And he went to the street,","And he sat down and explained his trip.","GENERATED","3 - Not sure"
"3NZ1E5QA6ZJE6IGE8ZL8K60EP3HB50","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3KRVW3HTZO3DIVGG2MTRFHGMW62MSA","A1PUHCEBSOWETV","Submitted","Wed Dec 25 12:18:31 PST 2019","Wed Dec 25 12:18:44 PST 2019","Sat Dec 28 12:18:44 PST 2019","","","","13","100% (1/1)","100% (1/1)","100% (1/1)","There was a loud captain named Kip","Who traveled a great deal on his ship.","He came back from the fleet,","And he went to the street,","And he sat down and explained his trip.","GENERATED","2"
"3NZ1E5QA6ZJE6IGE8ZL8K60EP3HB50","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3W2LOLRXLCX6RSG02LG6AUJMLZORKM","A3O0NNIW4KA2PV","Submitted","Wed Dec 25 12:17:57 PST 2019","Wed Dec 25 12:24:34 PST 2019","Sat Dec 28 12:24:34 PST 2019","","","","397","0% (0/0)","0% (0/0)","0% (0/0)","There was a loud captain named Kip","Who traveled a great deal on his ship.","He came back from the fleet,","And he went to the street,","And he sat down and explained his trip.","GENERATED","4"
"388FBO7JZRBE9FFVMRVEMYY11XYYNR","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","392CY0QWG298KROER6ZHPLTZ1HFI4J","A5WAWW70PYRP","Submitted","Wed Dec 25 12:19:15 PST 2019","Wed Dec 25 12:37:52 PST 2019","Sat Dec 28 12:37:52 PST 2019","","","","1117","0% (0/0)","0% (0/0)","0% (0/0)","There was an old fellow named Green,","Who grew so abnormally lean,","And flat, and compressed,","That his back touched his chest,","And sideways he couldn't be seen.","HUMAN","1 - It is written by a human"
"388FBO7JZRBE9FFVMRVEMYY11XYYNR","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3AQF3RZ55902PNQ29MMBJM0LHGT6F1","AKSJ3C5O3V9RB","Submitted","Wed Dec 25 12:17:23 PST 2019","Wed Dec 25 12:47:43 PST 2019","Sat Dec 28 12:47:43 PST 2019","","","","1820","100% (5/5)","100% (5/5)","100% (5/5)","There was an old fellow named Green,","Who grew so abnormally lean,","And flat, and compressed,","That his back touched his chest,","And sideways he couldn't be seen.","HUMAN","4"
"388FBO7JZRBE9FFVMRVEMYY11XYYNR","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3BXQMRHWK0GTX88KRRORUIYAH3QMUT","A2ZPJ62OCZOH8R","Submitted","Wed Dec 25 13:05:55 PST 2019","Wed Dec 25 13:10:10 PST 2019","Sat Dec 28 13:10:10 PST 2019","","","","255","0% (0/0)","0% (0/0)","0% (0/0)","There was an old fellow named Green,","Who grew so abnormally lean,","And flat, and compressed,","That his back touched his chest,","And sideways he couldn't be seen.","HUMAN","5 - It is written by a machine"
"388FBO7JZRBE9FFVMRVEMYY11XYYNR","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3OJSZ2ATDTETRQBIMKEU3O94NXZ75I","A37O5SYY9VWSPY","Submitted","Wed Dec 25 12:18:09 PST 2019","Wed Dec 25 12:23:59 PST 2019","Sat Dec 28 12:23:59 PST 2019","","","","350","0% (0/0)","0% (0/0)","0% (0/0)","There was an old fellow named Green,","Who grew so abnormally lean,","And flat, and compressed,","That his back touched his chest,","And sideways he couldn't be seen.","HUMAN","1 - It is written by a human"
"388FBO7JZRBE9FFVMRVEMYY11XYYNR","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3SPJ033422LKD9M4YV8OHBC69X3JYH","A1PUHCEBSOWETV","Submitted","Wed Dec 25 12:18:16 PST 2019","Wed Dec 25 12:18:40 PST 2019","Sat Dec 28 12:18:40 PST 2019","","","","24","100% (1/1)","100% (1/1)","100% (1/1)","There was an old fellow named Green,","Who grew so abnormally lean,","And flat, and compressed,","That his back touched his chest,","And sideways he couldn't be seen.","HUMAN","2"
"3BDORL6HKKVMLA6IJ6U6YRBSZ65RC0","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","33FBRBDW6PHIQPPGBZT8VUB9QYRC8I","A3JC5R5HMP1XSA","Submitted","Wed Dec 25 12:18:25 PST 2019","Wed Dec 25 12:31:13 PST 2019","Sat Dec 28 12:31:13 PST 2019","","","","768","0% (0/0)","0% (0/0)","0% (0/0)","There once was a man named Theodore","Who lost all his family in a war.","He came back from the end,","With the help of a friend,","He was able to fight and to soar.","GENERATED","4"
"3BDORL6HKKVMLA6IJ6U6YRBSZ65RC0","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","34X6J5FLPUGB47VI7LRU4P94AOMJQE","A2C73Y1COWCA51","Submitted","Wed Dec 25 12:18:01 PST 2019","Wed Dec 25 12:21:08 PST 2019","Sat Dec 28 12:21:08 PST 2019","","","","187","0% (0/0)","0% (0/0)","0% (0/0)","There once was a man named Theodore","Who lost all his family in a war.","He came back from the end,","With the help of a friend,","He was able to fight and to soar.","GENERATED","3 - Not sure"
"3BDORL6HKKVMLA6IJ6U6YRBSZ65RC0","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","37WLF8U1WQ8D59IGAXD8ZZSQPCAK6H","A2SLQ4EZ4D4AHM","Submitted","Wed Dec 25 12:18:27 PST 2019","Wed Dec 25 12:18:46 PST 2019","Sat Dec 28 12:18:46 PST 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","There once was a man named Theodore","Who lost all his family in a war.","He came back from the end,","With the help of a friend,","He was able to fight and to soar.","GENERATED","1 - It is written by a human"
"3BDORL6HKKVMLA6IJ6U6YRBSZ65RC0","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3B837J3LDPE4FBT87UP81GAW2T1RS3","A1PUHCEBSOWETV","Submitted","Wed Dec 25 12:18:06 PST 2019","Wed Dec 25 12:18:31 PST 2019","Sat Dec 28 12:18:31 PST 2019","","","","25","100% (1/1)","100% (1/1)","100% (1/1)","There once was a man named Theodore","Who lost all his family in a war.","He came back from the end,","With the help of a friend,","He was able to fight and to soar.","GENERATED","2"
"3BDORL6HKKVMLA6IJ6U6YRBSZ65RC0","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","3KKG4CDWKJGF9QVBNCT4CSUWIRS94R","A272X64FOZFYLB","Submitted","Wed Dec 25 12:17:51 PST 2019","Wed Dec 25 12:26:32 PST 2019","Sat Dec 28 12:26:32 PST 2019","","","","521","0% (0/0)","0% (0/0)","0% (0/0)","There once was a man named Theodore","Who lost all his family in a war.","He came back from the end,","With the help of a friend,","He was able to fight and to soar.","GENERATED","4"
"3K1H3NEY7LH51C3I3RV5JTF3IX7GDU","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","31N2WW6R9S83S43KQKODCJO17PRF34","A3JC5R5HMP1XSA","Submitted","Wed Dec 25 12:18:54 PST 2019","Wed Dec 25 12:32:39 PST 2019","Sat Dec 28 12:32:39 PST 2019","","","","825","0% (0/0)","0% (0/0)","0% (0/0)","Yet the end of the story's not written;","By a new way of thinking we're smitten.","We twist and we turn,","Attempting to learn","The Superstring Theory of Witten!","HUMAN","4"
"3K1H3NEY7LH51C3I3RV5JTF3IX7GDU","33GCHQ2CVPH6KQC4339ED7Y0SSZROZ","Is the poem written by a human or a machine?","Please read the following limerick and evaluate its quality in terms of storytelling, grammar and humor.","text, poem, literature, ranking","$0.15","Wed Dec 25 12:16:47 PST 2019","5","BatchId:3877765;OriginalHitTemplateId:928390850;","3600","259200","Wed Jan 01 12:16:47 PST 2020","","","323Q6SJS8JYIMCAJ55DFGDPBQU9HFD","A1PUHCEBSOWETV","Submitted","Wed Dec 25 12:18:26 PST 2019","Wed Dec 25 12:18:41 PST 2019","Sat Dec 28 12:18:41 PST 2019","","","","15","100% (1/1)","100% (1/1)","100% (1/1)","Yet the end of the story's not written;","By a new way of thinking we're smitten.","We twist and we turn,","Attempting to learn","The Superstring Theory of Witten!","HUMAN","1 - It is written by a human"
