"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.line1","Input.line2","Input.line3","Input.line4","Input.line5","Input.type","Answer.No.on","Answer.Yes.on","Answer.three_letter","Answer.turing","Approve","Reject"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","30LSNF239YTXNW4L24WAWPD2UJII28","A28HB7240OFGEW","Submitted","Wed Feb 26 23:44:17 PST 2020","Wed Feb 26 23:44:38 PST 2020","Sat Feb 29 23:44:38 PST 2020","","","","21","100% (1/1)","100% (1/1)","100% (1/1)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","4"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","33F859I56ABRFETXFF70X6FROC8HB8","A1522U5W2U1DMN","Submitted","Wed Feb 26 22:07:56 PST 2020","Wed Feb 26 22:10:16 PST 2020","Sat Feb 29 22:10:16 PST 2020","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","2"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","35USIKEBNVEDJYYDMML5RAQVWNC6NR","AKQAI78JTXXC9","Submitted","Wed Feb 26 23:13:56 PST 2020","Wed Feb 26 23:14:26 PST 2020","Sat Feb 29 23:14:26 PST 2020","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","4"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3BWI6RSP7K7STSZ5CXNE71WID6RE75","A1D76KWT5QX4RP","Submitted","Wed Feb 26 22:32:45 PST 2020","Wed Feb 26 22:33:07 PST 2020","Sat Feb 29 22:33:07 PST 2020","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","2"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3DBQWDE4YAWH0UYZH3B0Z4CV0SZN5Q","ASIAEJ5YNTUG1","Submitted","Wed Feb 26 22:59:14 PST 2020","Wed Feb 26 23:00:18 PST 2020","Sat Feb 29 23:00:18 PST 2020","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","false","2","5"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3ERMJ6L4D2QQ5GRITVBXK91RM8K7MP","A1FUWARMP40UX0","Submitted","Wed Feb 26 22:57:49 PST 2020","Wed Feb 26 22:58:11 PST 2020","Sat Feb 29 22:58:11 PST 2020","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","2","4"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3I7DHKZYGRY5C2LIJFSNRZ3MY1I5F6","A20ITEYVM8GWS5","Submitted","Thu Feb 27 00:01:31 PST 2020","Thu Feb 27 00:04:42 PST 2020","Sun Mar 01 00:04:42 PST 2020","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","true","false","3","4"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3JW0YLFXRXE107MX55PWLN2ZD14WW4","A2CK0OXMPOR9LE","Submitted","Wed Feb 26 22:24:49 PST 2020","Wed Feb 26 22:29:09 PST 2020","Sat Feb 29 22:29:09 PST 2020","","","","260","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","2"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3KWTYT08741RCUVE5QVLMC86VXY5L5","A3IDU0PGLK1H1F","Submitted","Wed Feb 26 22:42:16 PST 2020","Wed Feb 26 22:42:31 PST 2020","Sat Feb 29 22:42:31 PST 2020","","","","15","83% (5/6)","83% (5/6)","83% (5/6)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","2"
"304QEQWK0SIY1OEHVA0Z8ELO102O0Q","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:06 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:06 PST 2020","","","3LEP4MGT3KYA3YOVTJOA6L0TWKGBDU","AML2Q65E26CTX","Submitted","Wed Feb 26 22:21:00 PST 2020","Wed Feb 26 22:21:39 PST 2020","Sat Feb 29 22:21:39 PST 2020","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","There was a brave woman named Cher","Who lived all her life in a nightmare.","She came back from the grave,","With the strength of a wave,","And carried on the daily prayer.","GENERATED","false","true","3","4"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","33OOO72IVLJ0USCYT9KKM9OXHR3CTK","A3IDU0PGLK1H1F","Submitted","Wed Feb 26 22:07:16 PST 2020","Wed Feb 26 22:18:40 PST 2020","Sat Feb 29 22:18:40 PST 2020","","","","684","83% (5/6)","83% (5/6)","83% (5/6)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","2"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","34QN5IT0T3PX2GPUEVG50CQ9UPN08S","A1522U5W2U1DMN","Submitted","Wed Feb 26 22:28:37 PST 2020","Wed Feb 26 22:32:06 PST 2020","Sat Feb 29 22:32:06 PST 2020","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","1"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","35BLDD71IAVSFDRXQI47YPD3NU8VZL","A3GNQDFPZALU92","Submitted","Wed Feb 26 22:47:14 PST 2020","Wed Feb 26 22:49:56 PST 2020","Sat Feb 29 22:49:56 PST 2020","","","","162","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","2"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3BGYGHDBB1ITCBQJD1BI996L5NF22B","A2CK0OXMPOR9LE","Submitted","Wed Feb 26 22:25:27 PST 2020","Wed Feb 26 22:30:56 PST 2020","Sat Feb 29 22:30:56 PST 2020","","","","329","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","1"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3C8HJ7UOPBS9PQXOCQ3GBTUQW1WZM8","A2UF2FRGVW4T89","Submitted","Wed Feb 26 22:53:10 PST 2020","Wed Feb 26 22:53:51 PST 2020","Sat Feb 29 22:53:51 PST 2020","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","4"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3D4CH1LGEERURPJPXPBML080LCRG9X","AB6SD2FN76COZ","Submitted","Wed Feb 26 22:01:20 PST 2020","Wed Feb 26 22:01:54 PST 2020","Sat Feb 29 22:01:54 PST 2020","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","false","3","2"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3DBQWDE4YAWH0UYZH3B0Z4CV0SXN5O","A1D76KWT5QX4RP","Submitted","Wed Feb 26 22:31:29 PST 2020","Wed Feb 26 22:31:56 PST 2020","Sat Feb 29 22:31:56 PST 2020","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","2"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3ON104KXQOUPR53DVZJDQVJ8T864WR","A15F2JTVAJXITI","Submitted","Wed Feb 26 22:26:39 PST 2020","Wed Feb 26 22:27:04 PST 2020","Sat Feb 29 22:27:04 PST 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","2"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3TVRFO09GOD0EDFOBWEGEVZQOWCLXZ","A7X2K7IW80TBU","Submitted","Wed Feb 26 23:29:18 PST 2020","Wed Feb 26 23:29:40 PST 2020","Sat Feb 29 23:29:40 PST 2020","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","5"
"306996CF7ZIEPJAQNOZDGZ4ZZTPB1C","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:54:05 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:54:05 PST 2020","","","3UN61F00H0N2FSQRAASH8OH51POR5I","AKQAI78JTXXC9","Submitted","Wed Feb 26 23:02:59 PST 2020","Wed Feb 26 23:03:10 PST 2020","Sat Feb 29 23:03:10 PST 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","There was a wise doctor named Renee","Who learned a great deal on her way.","When she returned to rest,","She was touched by her guest,","So she offered him her own free day.","GENERATED","false","true","3","5"
"306W7JMRZ1WW0JUBM98SV9R7DZV8BT","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:53:57 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:53:57 PST 2020","","","32N49TQG3KGRE5JPEQO8HWMUE92AV0","A3IDU0PGLK1H1F","Submitted","Wed Feb 26 23:01:07 PST 2020","Wed Feb 26 23:01:22 PST 2020","Sat Feb 29 23:01:22 PST 2020","","","","15","83% (5/6)","83% (5/6)","83% (5/6)","Said a bicycling fellow, Now, then,","I will ride like the real racing men!'","But he got into trouble,","For he bent himself double.","And couldn't bend back again.","HUMAN","false","true","2","2"
"306W7JMRZ1WW0JUBM98SV9R7DZV8BT","3WH5V4A7WRDZGXYCPC1X6OZDPCRKTB","Turing Test for Limericks","Determine if the limerick is human written or machine written.","Language, Poetry, Turing Test, Literature, ranking, text","$0.10","Wed Feb 26 21:53:57 PST 2020","10","BatchId:3935600;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 04 21:53:57 PST 2020","","","38BQUHLA90YXQMJHAHSZVVNMCX0OM2","A20ITEYVM8GWS5","Submitted","Thu Feb 27 00:21:31 PST 2020","Thu Feb 27 00:37:45 PST 2020","Sun Mar 01 00:37:45 PST 2020","","","","974","0% (0/0)","0% (0/0)","0% (0/0)","Said a bicycling fellow, Now, then,","I will ride like the real racing men!'","But he got into trouble,","For he bent himself double.","And couldn't bend back again.","HUMAN","true","false","2","3"
